Tipo;Produto;Un. Med.;Operação;Est. Anterior;Qtd.;E/S;Est. Final;Usuário;Data e Hora;Observações
Insumo;MOLHO TOMATE;kg;Saída;-2,96;-0,01;Saída;-2,97;Eduarda;06/10/2023 21:55;Venda de 1/2 FRANGO C/ CATUPIRY  do pedido 48
Insumo;MASSA PIZZA;kg;Saída;-16,275;-0,085;Saída;-16,36;Eduarda;06/10/2023 21:55;Venda de 1/2 FRANGO C/ CATUPIRY  do pedido 48
Insumo;FRANGO DESFIADO;kg;Saída;1,592;-0,025;Saída;1,567;Eduarda;06/10/2023 21:55;Venda de 1/2 FRANGO C/ CATUPIRY  do pedido 48
Insumo;MUSSARELA;kg;Saída;9,926;-0,055;Saída;9,871;Eduarda;06/10/2023 21:55;Venda de 1/2 CALABRESA do pedido 48
Insumo;LINGUIÇA CALABRESA;kg;Saída;2,408;-0,08;Saída;2,328;Eduarda;06/10/2023 21:55;Venda de 1/2 CALABRESA do pedido 48
Insumo;ORÉGANO;kg;Saída;0,0405;-0,0005;Saída;0,04;Eduarda;06/10/2023 21:55;Venda de 1/2 CALABRESA do pedido 48
Insumo;MOLHO TOMATE;kg;Saída;-2,95;-0,01;Saída;-2,96;Eduarda;06/10/2023 21:55;Venda de 1/2 CALABRESA do pedido 48
Insumo;MASSA PIZZA;kg;Saída;-16,19;-0,085;Saída;-16,275;Eduarda;06/10/2023 21:55;Venda de 1/2 CALABRESA do pedido 48
Insumo;MUSSARELA;kg;Saída;10,036;-0,11;Saída;9,926;Eduarda;06/10/2023 21:52;Venda de PIZZA CALABRESA BROTINHO do pedido 46
Insumo;LINGUIÇA CALABRESA;kg;Saída;2,568;-0,16;Saída;2,408;Eduarda;06/10/2023 21:52;Venda de PIZZA CALABRESA BROTINHO do pedido 46
Insumo;ORÉGANO;kg;Saída;0,0415;-0,001;Saída;0,0405;Eduarda;06/10/2023 21:52;Venda de PIZZA CALABRESA BROTINHO do pedido 46
Insumo;MOLHO TOMATE;kg;Saída;-2,93;-0,02;Saída;-2,95;Eduarda;06/10/2023 21:52;Venda de PIZZA CALABRESA BROTINHO do pedido 46
Insumo;MASSA PIZZA;kg;Saída;-16,02;-0,17;Saída;-16,19;Eduarda;06/10/2023 21:52;Venda de PIZZA CALABRESA BROTINHO do pedido 46
Insumo;MUSSARELA;kg;Saída;10,191;-0,155;Saída;10,036;Eduarda;06/10/2023 20:42;Venda de 1/2 BACON C/ OVOS do pedido 45
Insumo;REQUEIJÃO CREMOSO;kg;Saída;3,751;-0,015;Saída;3,736;Eduarda;06/10/2023 20:42;Venda de 1/2 BACON C/ OVOS do pedido 45
Insumo;BACON;kg;Saída;3,61;-0,03;Saída;3,58;Eduarda;06/10/2023 20:42;Venda de 1/2 BACON C/ OVOS do pedido 45
Insumo;ORÉGANO;kg;Saída;0,042;-0,0005;Saída;0,0415;Eduarda;06/10/2023 20:42;Venda de 1/2 BACON C/ OVOS do pedido 45
Insumo;MOLHO TOMATE;kg;Saída;-2,885;-0,045;Saída;-2,93;Eduarda;06/10/2023 20:42;Venda de 1/2 BACON C/ OVOS do pedido 45
Insumo;MASSA PIZZA;kg;Saída;-15,8;-0,22;Saída;-16,02;Eduarda;06/10/2023 20:42;Venda de 1/2 BACON C/ OVOS do pedido 45
Insumo;SACO BOBINA;UN;Saída;-40,5;-0,5;Saída;-41;Eduarda;06/10/2023 20:42;Venda de 1/2 BACON C/ OVOS do pedido 45
Insumo;CAIXA GIGANTE;UN;Saída;21;-0,5;Saída;20,5;Eduarda;06/10/2023 20:42;Venda de 1/2 BACON C/ OVOS do pedido 45
Insumo;OVO;UN;Saída;-16,5;-1,5;Saída;-18;Eduarda;06/10/2023 20:42;Venda de 1/2 BACON C/ OVOS do pedido 45
Insumo;MUSSARELA;kg;Saída;10,346;-0,155;Saída;10,191;Eduarda;06/10/2023 20:42;Venda de 1/2 CALABRESA do pedido 45
Insumo;LINGUIÇA CALABRESA;kg;Saída;2,683;-0,115;Saída;2,568;Eduarda;06/10/2023 20:42;Venda de 1/2 CALABRESA do pedido 45
Insumo;CEBOLA ROXA;kg;Saída;0,2155;-0,0015;Saída;0,214;Eduarda;06/10/2023 20:42;Venda de 1/2 CALABRESA do pedido 45
Insumo;ORÉGANO;kg;Saída;0,0425;-0,0005;Saída;0,042;Eduarda;06/10/2023 20:42;Venda de 1/2 CALABRESA do pedido 45
Insumo;CEBOLA;kg;Saída;1,021;-0,005;Saída;1,016;Eduarda;06/10/2023 20:42;Venda de 1/2 CALABRESA do pedido 45
Insumo;MOLHO TOMATE;kg;Saída;-2,84;-0,045;Saída;-2,885;Eduarda;06/10/2023 20:42;Venda de 1/2 CALABRESA do pedido 45
Insumo;MASSA PIZZA;kg;Saída;-15,58;-0,22;Saída;-15,8;Eduarda;06/10/2023 20:42;Venda de 1/2 CALABRESA do pedido 45
Insumo;SACO BOBINA;UN;Saída;-40;-0,5;Saída;-40,5;Eduarda;06/10/2023 20:42;Venda de 1/2 CALABRESA do pedido 45
Insumo;CAIXA GIGANTE;UN;Saída;21,5;-0,5;Saída;21;Eduarda;06/10/2023 20:42;Venda de 1/2 CALABRESA do pedido 45
Insumo;REQUEIJÃO CREMOSO;kg;Saída;3,801;-0,05;Saída;3,751;Eduarda;06/10/2023 20:42;Venda de complemento Adicional Catupiry do pedido 45
Produto;COCA-COLA NORMAL 600ML;UN;Saída;0;-1;Saída;-1;Eduarda;06/10/2023 20:20;Venda de COCA-COLA NORMAL 600ML do pedido 45
Produto;COCA-COLA NORMAL 600ML;UN;Entrada;0;0;;0;Eduarda;06/10/2023 20:13;Lançamento Inicial de Estoque
Produto;COCA-COLA NORMAL 2L;UN;Saída;-2;-1;Saída;-3;Eduarda;04/10/2023 22:25;Venda de COCA-COLA NORMAL 2L do pedido 42
Insumo;MUSSARELA;kg;Saída;10,501;-0,155;Saída;10,346;Eduarda;04/10/2023 22:25;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 42
Insumo;PEITO DE PERU;kg;Saída;-0,016;-0,06;Saída;-0,076;Eduarda;04/10/2023 22:25;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 42
Insumo;ORÉGANO;kg;Saída;0,043;-0,0005;Saída;0,0425;Eduarda;04/10/2023 22:25;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 42
Insumo;MOLHO TOMATE;kg;Saída;-2,795;-0,045;Saída;-2,84;Eduarda;04/10/2023 22:25;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 42
Insumo;MASSA PIZZA;kg;Saída;-15,36;-0,22;Saída;-15,58;Eduarda;04/10/2023 22:25;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 42
Insumo;SACO BOBINA;UN;Saída;-39,5;-0,5;Saída;-40;Eduarda;04/10/2023 22:25;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 42
Insumo;CAIXA GIGANTE;UN;Saída;22;-0,5;Saída;21,5;Eduarda;04/10/2023 22:25;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 42
Insumo;TOMATE SECO;kg;Saída;-0,005;-0,005;Saída;-0,01;Eduarda;04/10/2023 22:25;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 42
Insumo;MUSSARELA;kg;Saída;10,656;-0,155;Saída;10,501;Eduarda;04/10/2023 22:25;Venda de 1/2 PORTUGUESA do pedido 42
Insumo;AZEITONA PRETA;kg;Saída;0,2255;-0,0075;Saída;0,218;Eduarda;04/10/2023 22:25;Venda de 1/2 PORTUGUESA do pedido 42
Insumo;PRESUNTO;kg;Saída;0,315;-0,025;Saída;0,29;Eduarda;04/10/2023 22:25;Venda de 1/2 PORTUGUESA do pedido 42
Insumo;LINGUIÇA CALABRESA;kg;Saída;2,713;-0,03;Saída;2,683;Eduarda;04/10/2023 22:25;Venda de 1/2 PORTUGUESA do pedido 42
Insumo;CEBOLA ROXA;kg;Saída;0,2205;-0,005;Saída;0,2155;Eduarda;04/10/2023 22:25;Venda de 1/2 PORTUGUESA do pedido 42
Insumo;ORÉGANO;kg;Saída;0,0435;-0,0005;Saída;0,043;Eduarda;04/10/2023 22:25;Venda de 1/2 PORTUGUESA do pedido 42
Insumo;CEBOLA;kg;Saída;1,0285;-0,0075;Saída;1,021;Eduarda;04/10/2023 22:25;Venda de 1/2 PORTUGUESA do pedido 42
Insumo;PIMENTÃO;kg;Saída;0,1795;-0,0075;Saída;0,172;Eduarda;04/10/2023 22:25;Venda de 1/2 PORTUGUESA do pedido 42
Insumo;MOLHO TOMATE;kg;Saída;-2,75;-0,045;Saída;-2,795;Eduarda;04/10/2023 22:25;Venda de 1/2 PORTUGUESA do pedido 42
Insumo;MASSA PIZZA;kg;Saída;-15,14;-0,22;Saída;-15,36;Eduarda;04/10/2023 22:25;Venda de 1/2 PORTUGUESA do pedido 42
Insumo;SACO BOBINA;UN;Saída;-39;-0,5;Saída;-39,5;Eduarda;04/10/2023 22:25;Venda de 1/2 PORTUGUESA do pedido 42
Insumo;CAIXA GIGANTE;UN;Saída;22,5;-0,5;Saída;22;Eduarda;04/10/2023 22:25;Venda de 1/2 PORTUGUESA do pedido 42
Insumo;OVO;UN;Saída;-15,5;-1;Saída;-16,5;Eduarda;04/10/2023 22:25;Venda de 1/2 PORTUGUESA do pedido 42
Insumo;MUSSARELA;kg;Saída;10,746;-0,09;Saída;10,656;Eduarda;04/10/2023 22:21;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 41
Insumo;CREAME CHEESE;kg;Saída;1,42;-0,02;Saída;1,4;Eduarda;04/10/2023 22:21;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 41
Insumo;PEITO DE PERU;kg;Saída;0,024;-0,04;Saída;-0,016;Eduarda;04/10/2023 22:21;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 41
Insumo;ORÉGANO;kg;Saída;0,044;-0,0005;Saída;0,0435;Eduarda;04/10/2023 22:21;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 41
Insumo;MOLHO TOMATE;kg;Saída;-2,73;-0,02;Saída;-2,75;Eduarda;04/10/2023 22:21;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 41
Insumo;MASSA PIZZA;kg;Saída;-15,01;-0,13;Saída;-15,14;Eduarda;04/10/2023 22:21;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 41
Insumo;SACO BOBINA;UN;Saída;-38,5;-0,5;Saída;-39;Eduarda;04/10/2023 22:21;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 41
Insumo;CAIXA GRANDE;UN;Saída;36;-0,5;Saída;35,5;Eduarda;04/10/2023 22:21;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 41
Insumo;MUSSARELA;kg;Saída;10,836;-0,09;Saída;10,746;Eduarda;04/10/2023 22:21;Venda de 1/2 4 QUEIJOS do pedido 41
Insumo;GORGONZOLA;kg;Saída;0,018;-0,005;Saída;0,013;Eduarda;04/10/2023 22:21;Venda de 1/2 4 QUEIJOS do pedido 41
Insumo;ORÉGANO;kg;Saída;0,0445;-0,0005;Saída;0,044;Eduarda;04/10/2023 22:21;Venda de 1/2 4 QUEIJOS do pedido 41
Insumo;MOLHO TOMATE;kg;Saída;-2,7;-0,03;Saída;-2,73;Eduarda;04/10/2023 22:21;Venda de 1/2 4 QUEIJOS do pedido 41
Insumo;MASSA PIZZA;kg;Saída;-14,88;-0,13;Saída;-15,01;Eduarda;04/10/2023 22:21;Venda de 1/2 4 QUEIJOS do pedido 41
Insumo;MISTURA 4 QUEIJOS;kg;Saída;-0,54;-0,03;Saída;-0,57;Eduarda;04/10/2023 22:21;Venda de 1/2 4 QUEIJOS do pedido 41
Insumo;SACO BOBINA;UN;Saída;-38;-0,5;Saída;-38,5;Eduarda;04/10/2023 22:21;Venda de 1/2 4 QUEIJOS do pedido 41
Insumo;CAIXA GRANDE;UN;Saída;36,5;-0,5;Saída;36;Eduarda;04/10/2023 22:21;Venda de 1/2 4 QUEIJOS do pedido 41
Insumo;MUSSARELA;kg;Saída;10,926;-0,09;Saída;10,836;Eduarda;04/10/2023 22:16;Venda de 1/2 MARGUERITA do pedido 40
Insumo;TOMATE SALADA;kg;Saída;1,1485;-0,0075;Saída;1,141;Eduarda;04/10/2023 22:16;Venda de 1/2 MARGUERITA do pedido 40
Insumo;ORÉGANO;kg;Saída;0,045;-0,0005;Saída;0,0445;Eduarda;04/10/2023 22:16;Venda de 1/2 MARGUERITA do pedido 40
Insumo;MOLHO TOMATE;kg;Saída;-2,68;-0,02;Saída;-2,7;Eduarda;04/10/2023 22:16;Venda de 1/2 MARGUERITA do pedido 40
Insumo;MASSA PIZZA;kg;Saída;-14,75;-0,13;Saída;-14,88;Eduarda;04/10/2023 22:16;Venda de 1/2 MARGUERITA do pedido 40
Insumo;SACO BOBINA;UN;Saída;-37,5;-0,5;Saída;-38;Eduarda;04/10/2023 22:16;Venda de 1/2 MARGUERITA do pedido 40
Insumo;CAIXA GRANDE;UN;Saída;37;-0,5;Saída;36,5;Eduarda;04/10/2023 22:16;Venda de 1/2 MARGUERITA do pedido 40
Insumo;MANJERICÃO FRESCO;kg;Saída;-0,003;-0,0005;Saída;-0,0035;Eduarda;04/10/2023 22:16;Venda de 1/2 MARGUERITA do pedido 40
Insumo;MUSSARELA;kg;Saída;11,016;-0,09;Saída;10,926;Eduarda;04/10/2023 22:16;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 40
Insumo;REQUEIJÃO CREMOSO;kg;Saída;3,831;-0,03;Saída;3,801;Eduarda;04/10/2023 22:16;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 40
Insumo;ORÉGANO;kg;Saída;0,0455;-0,0005;Saída;0,045;Eduarda;04/10/2023 22:16;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 40
Insumo;MOLHO TOMATE;kg;Saída;-2,66;-0,02;Saída;-2,68;Eduarda;04/10/2023 22:16;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 40
Insumo;MASSA PIZZA;kg;Saída;-14,62;-0,13;Saída;-14,75;Eduarda;04/10/2023 22:16;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 40
Insumo;FRANGO DESFIADO;kg;Saída;1,632;-0,04;Saída;1,592;Eduarda;04/10/2023 22:16;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 40
Insumo;SACO BOBINA;UN;Saída;-37;-0,5;Saída;-37,5;Eduarda;04/10/2023 22:16;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 40
Insumo;CAIXA GRANDE;UN;Saída;37,5;-0,5;Saída;37;Eduarda;04/10/2023 22:16;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 40
Insumo;MUSSARELA;kg;Saída;11,171;-0,155;Saída;11,016;Eduarda;04/10/2023 22:07;Venda de 1/2 PORTUGUESA do pedido 39
Insumo;AZEITONA PRETA;kg;Saída;0,233;-0,0075;Saída;0,2255;Eduarda;04/10/2023 22:07;Venda de 1/2 PORTUGUESA do pedido 39
Insumo;PRESUNTO;kg;Saída;0,34;-0,025;Saída;0,315;Eduarda;04/10/2023 22:07;Venda de 1/2 PORTUGUESA do pedido 39
Insumo;LINGUIÇA CALABRESA;kg;Saída;2,743;-0,03;Saída;2,713;Eduarda;04/10/2023 22:07;Venda de 1/2 PORTUGUESA do pedido 39
Insumo;CEBOLA ROXA;kg;Saída;0,2255;-0,005;Saída;0,2205;Eduarda;04/10/2023 22:07;Venda de 1/2 PORTUGUESA do pedido 39
Insumo;ORÉGANO;kg;Saída;0,046;-0,0005;Saída;0,0455;Eduarda;04/10/2023 22:07;Venda de 1/2 PORTUGUESA do pedido 39
Insumo;CEBOLA;kg;Saída;1,036;-0,0075;Saída;1,0285;Eduarda;04/10/2023 22:07;Venda de 1/2 PORTUGUESA do pedido 39
Insumo;PIMENTÃO;kg;Saída;0,187;-0,0075;Saída;0,1795;Eduarda;04/10/2023 22:07;Venda de 1/2 PORTUGUESA do pedido 39
Insumo;MOLHO TOMATE;kg;Saída;-2,615;-0,045;Saída;-2,66;Eduarda;04/10/2023 22:07;Venda de 1/2 PORTUGUESA do pedido 39
Insumo;MASSA PIZZA;kg;Saída;-14,4;-0,22;Saída;-14,62;Eduarda;04/10/2023 22:07;Venda de 1/2 PORTUGUESA do pedido 39
Insumo;SACO BOBINA;UN;Saída;-36,5;-0,5;Saída;-37;Eduarda;04/10/2023 22:07;Venda de 1/2 PORTUGUESA do pedido 39
Insumo;CAIXA GIGANTE;UN;Saída;23;-0,5;Saída;22,5;Eduarda;04/10/2023 22:07;Venda de 1/2 PORTUGUESA do pedido 39
Insumo;OVO;UN;Saída;-14,5;-1;Saída;-15,5;Eduarda;04/10/2023 22:07;Venda de 1/2 PORTUGUESA do pedido 39
Insumo;MUSSARELA;kg;Saída;11,326;-0,155;Saída;11,171;Eduarda;04/10/2023 22:07;Venda de 1/2 BACON C/ OVOS do pedido 39
Insumo;REQUEIJÃO CREMOSO;kg;Saída;3,846;-0,015;Saída;3,831;Eduarda;04/10/2023 22:07;Venda de 1/2 BACON C/ OVOS do pedido 39
Insumo;BACON;kg;Saída;3,64;-0,03;Saída;3,61;Eduarda;04/10/2023 22:07;Venda de 1/2 BACON C/ OVOS do pedido 39
Insumo;ORÉGANO;kg;Saída;0,0465;-0,0005;Saída;0,046;Eduarda;04/10/2023 22:07;Venda de 1/2 BACON C/ OVOS do pedido 39
Insumo;MOLHO TOMATE;kg;Saída;-2,57;-0,045;Saída;-2,615;Eduarda;04/10/2023 22:07;Venda de 1/2 BACON C/ OVOS do pedido 39
Insumo;MASSA PIZZA;kg;Saída;-14,18;-0,22;Saída;-14,4;Eduarda;04/10/2023 22:07;Venda de 1/2 BACON C/ OVOS do pedido 39
Insumo;SACO BOBINA;UN;Saída;-36;-0,5;Saída;-36,5;Eduarda;04/10/2023 22:07;Venda de 1/2 BACON C/ OVOS do pedido 39
Insumo;CAIXA GIGANTE;UN;Saída;23,5;-0,5;Saída;23;Eduarda;04/10/2023 22:07;Venda de 1/2 BACON C/ OVOS do pedido 39
Insumo;OVO;UN;Saída;-13;-1,5;Saída;-14,5;Eduarda;04/10/2023 22:07;Venda de 1/2 BACON C/ OVOS do pedido 39
Insumo;MUSSARELA;kg;Saída;11,481;-0,155;Saída;11,326;Eduarda;04/10/2023 22:07;Venda de 1/2 ALHO PORÓ do pedido 39
Insumo;CREAME CHEESE;kg;Saída;1,48;-0,06;Saída;1,42;Eduarda;04/10/2023 22:07;Venda de 1/2 ALHO PORÓ do pedido 39
Insumo;ORÉGANO;kg;Saída;0,047;-0,0005;Saída;0,0465;Eduarda;04/10/2023 22:07;Venda de 1/2 ALHO PORÓ do pedido 39
Insumo;MOLHO TOMATE;kg;Saída;-2,525;-0,045;Saída;-2,57;Eduarda;04/10/2023 22:07;Venda de 1/2 ALHO PORÓ do pedido 39
Insumo;MASSA PIZZA;kg;Saída;-13,96;-0,22;Saída;-14,18;Eduarda;04/10/2023 22:07;Venda de 1/2 ALHO PORÓ do pedido 39
Insumo;SACO BOBINA;UN;Saída;-35,5;-0,5;Saída;-36;Eduarda;04/10/2023 22:07;Venda de 1/2 ALHO PORÓ do pedido 39
Insumo;CAIXA GIGANTE;UN;Saída;24;-0,5;Saída;23,5;Eduarda;04/10/2023 22:07;Venda de 1/2 ALHO PORÓ do pedido 39
Insumo;ALHO PORÓ;kg;Saída;-0,065;-0,025;Saída;-0,09;Eduarda;04/10/2023 22:07;Venda de 1/2 ALHO PORÓ do pedido 39
Insumo;PIMENTA BIQUINHO;kg;Saída;-0,013;-0,005;Saída;-0,018;Eduarda;04/10/2023 22:07;Venda de 1/2 ALHO PORÓ do pedido 39
Insumo;MUSSARELA;kg;Saída;11,636;-0,155;Saída;11,481;Eduarda;04/10/2023 22:07;Venda de 1/2 4 QUEIJOS do pedido 39
Insumo;GORGONZOLA;kg;Saída;0,028;-0,01;Saída;0,018;Eduarda;04/10/2023 22:07;Venda de 1/2 4 QUEIJOS do pedido 39
Insumo;ORÉGANO;kg;Saída;0,0475;-0,0005;Saída;0,047;Eduarda;04/10/2023 22:07;Venda de 1/2 4 QUEIJOS do pedido 39
Insumo;MOLHO TOMATE;kg;Saída;-2,48;-0,045;Saída;-2,525;Eduarda;04/10/2023 22:07;Venda de 1/2 4 QUEIJOS do pedido 39
Insumo;MASSA PIZZA;kg;Saída;-13,74;-0,22;Saída;-13,96;Eduarda;04/10/2023 22:07;Venda de 1/2 4 QUEIJOS do pedido 39
Insumo;MISTURA 4 QUEIJOS;kg;Saída;-0,49;-0,05;Saída;-0,54;Eduarda;04/10/2023 22:07;Venda de 1/2 4 QUEIJOS do pedido 39
Insumo;SACO BOBINA;UN;Saída;-35;-0,5;Saída;-35,5;Eduarda;04/10/2023 22:07;Venda de 1/2 4 QUEIJOS do pedido 39
Insumo;CAIXA GIGANTE;UN;Saída;24,5;-0,5;Saída;24;Eduarda;04/10/2023 22:07;Venda de 1/2 4 QUEIJOS do pedido 39
Produto;COCA-COLA NORMAL 2L;UN;Saída;-1;-1;Saída;-2;Eduarda;04/10/2023 22:02;Venda de COCA-COLA NORMAL 2L do pedido 38
Insumo;MUSSARELA;kg;Saída;11,791;-0,155;Saída;11,636;Eduarda;04/10/2023 22:02;Venda de 1/2 PEPPERONI do pedido 38
Insumo;PEPPERONI;kg;Saída;1,088;-0,045;Saída;1,043;Eduarda;04/10/2023 22:02;Venda de 1/2 PEPPERONI do pedido 38
Insumo;ORÉGANO;kg;Saída;0,048;-0,0005;Saída;0,0475;Eduarda;04/10/2023 22:02;Venda de 1/2 PEPPERONI do pedido 38
Insumo;MOLHO TOMATE;kg;Saída;-2,435;-0,045;Saída;-2,48;Eduarda;04/10/2023 22:02;Venda de 1/2 PEPPERONI do pedido 38
Insumo;MASSA PIZZA;kg;Saída;-13,52;-0,22;Saída;-13,74;Eduarda;04/10/2023 22:02;Venda de 1/2 PEPPERONI do pedido 38
Insumo;SACO BOBINA;UN;Saída;-34,5;-0,5;Saída;-35;Eduarda;04/10/2023 22:02;Venda de 1/2 PEPPERONI do pedido 38
Insumo;CAIXA GIGANTE;UN;Saída;25;-0,5;Saída;24,5;Eduarda;04/10/2023 22:02;Venda de 1/2 PEPPERONI do pedido 38
Insumo;MUSSARELA;kg;Saída;11,946;-0,155;Saída;11,791;Eduarda;04/10/2023 22:02;Venda de 1/2 MARGUERITA do pedido 38
Insumo;TOMATE SALADA;kg;Saída;1,1635;-0,015;Saída;1,1485;Eduarda;04/10/2023 22:02;Venda de 1/2 MARGUERITA do pedido 38
Insumo;ORÉGANO;kg;Saída;0,0485;-0,0005;Saída;0,048;Eduarda;04/10/2023 22:02;Venda de 1/2 MARGUERITA do pedido 38
Insumo;MOLHO TOMATE;kg;Saída;-2,39;-0,045;Saída;-2,435;Eduarda;04/10/2023 22:02;Venda de 1/2 MARGUERITA do pedido 38
Insumo;MASSA PIZZA;kg;Saída;-13,3;-0,22;Saída;-13,52;Eduarda;04/10/2023 22:02;Venda de 1/2 MARGUERITA do pedido 38
Insumo;SACO BOBINA;UN;Saída;-34;-0,5;Saída;-34,5;Eduarda;04/10/2023 22:02;Venda de 1/2 MARGUERITA do pedido 38
Insumo;CAIXA GIGANTE;UN;Saída;25,5;-0,5;Saída;25;Eduarda;04/10/2023 22:02;Venda de 1/2 MARGUERITA do pedido 38
Insumo;MANJERICÃO FRESCO;kg;Saída;-0,0025;-0,0005;Saída;-0,003;Eduarda;04/10/2023 22:02;Venda de 1/2 MARGUERITA do pedido 38
Insumo;MUSSARELA;kg;Saída;12,256;-0,31;Saída;11,946;Eduarda;04/10/2023 22:02;Venda de PIZZA CALABRESA GIGANTE do pedido 38
Insumo;LINGUIÇA CALABRESA;kg;Saída;2,973;-0,23;Saída;2,743;Eduarda;04/10/2023 22:02;Venda de PIZZA CALABRESA GIGANTE do pedido 38
Insumo;CEBOLA ROXA;kg;Saída;0,2285;-0,003;Saída;0,2255;Eduarda;04/10/2023 22:02;Venda de PIZZA CALABRESA GIGANTE do pedido 38
Insumo;ORÉGANO;kg;Saída;0,0495;-0,001;Saída;0,0485;Eduarda;04/10/2023 22:02;Venda de PIZZA CALABRESA GIGANTE do pedido 38
Insumo;CEBOLA;kg;Saída;1,046;-0,01;Saída;1,036;Eduarda;04/10/2023 22:02;Venda de PIZZA CALABRESA GIGANTE do pedido 38
Insumo;MOLHO TOMATE;kg;Saída;-2,3;-0,09;Saída;-2,39;Eduarda;04/10/2023 22:02;Venda de PIZZA CALABRESA GIGANTE do pedido 38
Insumo;MASSA PIZZA;kg;Saída;-12,86;-0,44;Saída;-13,3;Eduarda;04/10/2023 22:02;Venda de PIZZA CALABRESA GIGANTE do pedido 38
Insumo;SACO BOBINA;UN;Saída;-33;-1;Saída;-34;Eduarda;04/10/2023 22:02;Venda de PIZZA CALABRESA GIGANTE do pedido 38
Insumo;CAIXA GIGANTE;UN;Saída;26,5;-1;Saída;25,5;Eduarda;04/10/2023 22:02;Venda de PIZZA CALABRESA GIGANTE do pedido 38
Insumo;MUSSARELA;kg;Saída;12,411;-0,155;Saída;12,256;Eduarda;04/10/2023 21:57;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 37
Insumo;CREAME CHEESE;kg;Saída;1,51;-0,03;Saída;1,48;Eduarda;04/10/2023 21:57;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 37
Insumo;PEITO DE PERU;kg;Saída;0,084;-0,06;Saída;0,024;Eduarda;04/10/2023 21:57;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 37
Insumo;ORÉGANO;kg;Saída;0,05;-0,0005;Saída;0,0495;Eduarda;04/10/2023 21:57;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 37
Insumo;MOLHO TOMATE;kg;Saída;-2,255;-0,045;Saída;-2,3;Eduarda;04/10/2023 21:57;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 37
Insumo;MASSA PIZZA;kg;Saída;-12,64;-0,22;Saída;-12,86;Eduarda;04/10/2023 21:57;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 37
Insumo;SACO BOBINA;UN;Saída;-32,5;-0,5;Saída;-33;Eduarda;04/10/2023 21:57;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 37
Insumo;CAIXA GIGANTE;UN;Saída;27;-0,5;Saída;26,5;Eduarda;04/10/2023 21:57;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 37
Insumo;MUSSARELA;kg;Saída;12,566;-0,155;Saída;12,411;Eduarda;04/10/2023 21:57;Venda de 1/2 CALABRESA do pedido 37
Insumo;LINGUIÇA CALABRESA;kg;Saída;3,088;-0,115;Saída;2,973;Eduarda;04/10/2023 21:57;Venda de 1/2 CALABRESA do pedido 37
Insumo;CEBOLA ROXA;kg;Saída;0,23;-0,0015;Saída;0,2285;Eduarda;04/10/2023 21:57;Venda de 1/2 CALABRESA do pedido 37
Insumo;ORÉGANO;kg;Saída;0,0505;-0,0005;Saída;0,05;Eduarda;04/10/2023 21:57;Venda de 1/2 CALABRESA do pedido 37
Insumo;CEBOLA;kg;Saída;1,051;-0,005;Saída;1,046;Eduarda;04/10/2023 21:57;Venda de 1/2 CALABRESA do pedido 37
Insumo;MOLHO TOMATE;kg;Saída;-2,21;-0,045;Saída;-2,255;Eduarda;04/10/2023 21:57;Venda de 1/2 CALABRESA do pedido 37
Insumo;MASSA PIZZA;kg;Saída;-12,42;-0,22;Saída;-12,64;Eduarda;04/10/2023 21:57;Venda de 1/2 CALABRESA do pedido 37
